"method" "nvar" "nerrors" "errorloc" "weight" "degeneracy" "user" "system" "elapsed" "maxDurationExceeded" "memfail"
"mip" 15 6 "middle" 1 NA 0.0599999999999987 0 0.0599999999999987 FALSE FALSE
"mip" 15 7 "begin" 1 NA 0.0400000000000009 0 0.0400000000000027 FALSE FALSE
"mip" 15 7 "end" 0 NA 0.0199999999999996 0.01 0.0500000000000007 FALSE FALSE
"mip" 15 7 "middle" 1 NA 0.0600000000000005 0 0.0599999999999987 FALSE FALSE
"mip" 15 8 "begin" 1 NA 0.0600000000000005 0 0.0600000000000023 FALSE FALSE
"mip" 15 8 "end" 1 NA 0.0499999999999972 0 0.0500000000000007 FALSE FALSE
"mip" 15 8 "middle" 1 NA 0.0600000000000023 0 0.0599999999999987 FALSE FALSE
"mip" 15 9 "begin" 1 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 15 9 "end" 1 NA 0.0399999999999991 0 0.0500000000000007 FALSE FALSE
"mip" 15 9 "middle" 1 NA 0.0500000000000007 0.02 0.0599999999999987 FALSE FALSE
"mip" 15 10 "begin" 1 NA 0.0599999999999987 0 0.0600000000000023 FALSE FALSE
"mip" 15 10 "end" 1 NA 0.0599999999999987 0 0.0700000000000003 FALSE FALSE
"mip" 15 10 "middle" 1 NA 0.0600000000000023 0 0.0599999999999987 FALSE FALSE
"mip" 16 1 "begin" 1 NA 0.0300000000000011 0.02 0.0400000000000027 FALSE FALSE
"mip" 16 1 "end" 0 NA 0.0399999999999991 0 0.0299999999999976 FALSE FALSE
"mip" 16 1 "middle" 1 NA 0.0399999999999991 0 0.0500000000000007 FALSE FALSE
"mip" 16 2 "begin" 0 NA 0.0500000000000007 0 0.0499999999999972 FALSE FALSE
"mip" 16 2 "end" 0 NA 0.0299999999999976 0 0.0300000000000011 FALSE FALSE
"mip" 16 2 "middle" 1 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 16 3 "begin" 1 NA 0.0500000000000007 0 0.0399999999999991 FALSE FALSE
"mip" 16 3 "end" 0 NA 0.0300000000000011 0 0.0399999999999991 FALSE FALSE
"mip" 16 3 "middle" 1 NA 0.0599999999999987 0 0.0600000000000023 FALSE FALSE
"mip" 16 4 "begin" 1 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 16 4 "end" 0 NA 0.0300000000000011 0 0.0299999999999976 FALSE FALSE
"mip" 16 4 "middle" 1 NA 0.0499999999999972 0.01 0.0600000000000023 FALSE FALSE
"mip" 16 5 "begin" 1 NA 0.0599999999999987 0 0.0600000000000023 FALSE FALSE
"mip" 16 5 "end" 0 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 16 5 "middle" 1 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 16 6 "begin" 1 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 16 6 "end" 0 NA 0.0300000000000011 0 0.0299999999999976 FALSE FALSE
"mip" 16 6 "middle" 1 NA 0.0799999999999983 0 0.0800000000000018 FALSE FALSE
"mip" 16 7 "begin" 1 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 16 7 "end" 0 NA 0.0300000000000011 0 0.0299999999999976 FALSE FALSE
"mip" 16 7 "middle" 1 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 16 8 "begin" 1 NA 0.0599999999999987 0.0199999999999999 0.0800000000000018 FALSE FALSE
"mip" 16 8 "end" 0 NA 0.0300000000000011 0 0.0299999999999976 FALSE FALSE
"mip" 16 8 "middle" 1 NA 0.0599999999999987 0 0.0600000000000023 FALSE FALSE
"mip" 16 9 "begin" 1 NA 0.0399999999999991 0 0.0500000000000007 FALSE FALSE
"mip" 16 9 "end" 1 NA 0.0500000000000007 0.01 0.0599999999999987 FALSE FALSE
"mip" 16 9 "middle" 1 NA 0.0799999999999983 0 0.0800000000000018 FALSE FALSE
"mip" 16 10 "begin" 1 NA 0.0599999999999987 0 0.0700000000000003 FALSE FALSE
"mip" 16 10 "end" 1 NA 0.0500000000000007 0 0.0399999999999991 FALSE FALSE
"mip" 16 10 "middle" 1 NA 0.0599999999999987 0 0.0700000000000003 FALSE FALSE
"mip" 17 1 "begin" 1 NA 0.0499999999999972 0 0.0500000000000007 FALSE FALSE
"mip" 17 1 "end" 0 NA 0.0300000000000011 0 0.0299999999999976 FALSE FALSE
"mip" 17 1 "middle" 1 NA 0.0500000000000007 0.02 0.0600000000000023 FALSE FALSE
"mip" 17 2 "begin" 0 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 17 2 "end" 0 NA 0.0499999999999972 0 0.0500000000000007 FALSE FALSE
"mip" 17 2 "middle" 1 NA 0.0800000000000018 0 0.0700000000000003 FALSE FALSE
"mip" 17 3 "begin" 1 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 17 3 "end" 0 NA 0.0299999999999976 0 0.0300000000000011 FALSE FALSE
"mip" 17 3 "middle" 1 NA 0.0800000000000018 0 0.0800000000000018 FALSE FALSE
"mip" 17 4 "begin" 1 NA 0.0799999999999983 0 0.0700000000000003 FALSE FALSE
"mip" 17 4 "end" 0 NA 0.0300000000000011 0 0.0399999999999991 FALSE FALSE
"mip" 17 4 "middle" 1 NA 0.0799999999999983 0 0.0700000000000003 FALSE FALSE
"mip" 17 5 "begin" 1 NA 0.0800000000000018 0 0.0799999999999983 FALSE FALSE
"mip" 17 5 "end" 0 NA 0.0500000000000007 0 0.0400000000000027 FALSE FALSE
"mip" 17 5 "middle" 1 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 17 6 "begin" 1 NA 0.0899999999999999 0 0.100000000000001 FALSE FALSE
"mip" 17 6 "end" 0 NA 0.0400000000000027 0 0.0299999999999976 FALSE FALSE
"mip" 17 6 "middle" 1 NA 0.0800000000000018 0 0.0799999999999983 FALSE FALSE
"mip" 17 7 "begin" 1 NA 0.0799999999999983 0.01 0.0899999999999999 FALSE FALSE
"mip" 17 7 "end" 0 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 17 7 "middle" 1 NA 0.0700000000000003 0 0.0799999999999983 FALSE FALSE
"mip" 17 8 "begin" 1 NA 0.0899999999999999 0 0.0899999999999999 FALSE FALSE
"mip" 17 8 "end" 0 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 17 8 "middle" 1 NA 0.0899999999999999 0 0.0899999999999999 FALSE FALSE
"mip" 17 9 "begin" 1 NA 0.110000000000003 0 0.109999999999999 FALSE FALSE
"mip" 17 9 "end" 1 NA 0.0799999999999983 0 0.0800000000000018 FALSE FALSE
"mip" 17 9 "middle" 1 NA 0.0700000000000003 0 0.0700000000000003 FALSE FALSE
"mip" 17 10 "begin" 1 NA 0.110000000000003 0 0.109999999999999 FALSE FALSE
"mip" 17 10 "end" 1 NA 0.0899999999999999 0 0.0899999999999999 FALSE FALSE
"mip" 17 10 "middle" 1 NA 0.0999999999999979 0 0.100000000000001 FALSE FALSE
"mip" 18 1 "begin" 1 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 18 1 "end" 0 NA 0.0300000000000011 0 0.0299999999999976 FALSE FALSE
"mip" 18 1 "middle" 1 NA 0.0799999999999983 0 0.0800000000000018 FALSE FALSE
"mip" 18 2 "begin" 0 NA 0.0499999999999972 0 0.0400000000000027 FALSE FALSE
"mip" 18 2 "end" 0 NA 0.0400000000000027 0 0.0499999999999972 FALSE FALSE
"mip" 18 2 "middle" 1 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 18 3 "begin" 1 NA 0.0499999999999972 0 0.0400000000000027 FALSE FALSE
"mip" 18 3 "end" 0 NA 0.0400000000000027 0 0.0499999999999972 FALSE FALSE
"mip" 18 3 "middle" 1 NA 0.0999999999999979 0 0.0899999999999999 FALSE FALSE
"mip" 18 4 "begin" 1 NA 0.0999999999999979 0 0.109999999999999 FALSE FALSE
"mip" 18 4 "end" 0 NA 0.0400000000000027 0 0.0300000000000011 FALSE FALSE
"mip" 18 4 "middle" 1 NA 0.0800000000000018 0 0.0700000000000003 FALSE FALSE
"mip" 18 5 "begin" 1 NA 0.0899999999999999 0 0.100000000000001 FALSE FALSE
"mip" 18 5 "end" 0 NA 0.0500000000000007 0 0.0399999999999991 FALSE FALSE
"mip" 18 5 "middle" 1 NA 0.120000000000001 0 0.129999999999999 FALSE FALSE
"mip" 18 6 "begin" 1 NA 0.0700000000000003 0 0.0800000000000018 FALSE FALSE
"mip" 18 6 "end" 0 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 18 6 "middle" 1 NA 0.0899999999999999 0 0.0899999999999999 FALSE FALSE
"mip" 18 7 "begin" 1 NA 0.0800000000000018 0.02 0.0899999999999999 FALSE FALSE
"mip" 18 7 "end" 0 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 18 7 "middle" 1 NA 0.0999999999999979 0 0.100000000000001 FALSE FALSE
"mip" 18 8 "begin" 1 NA 0.0899999999999999 0 0.0899999999999999 FALSE FALSE
"mip" 18 8 "end" 0 NA 0.0500000000000007 0 0.0499999999999972 FALSE FALSE
"mip" 18 8 "middle" 1 NA 0.0899999999999999 0 0.0900000000000034 FALSE FALSE
"mip" 18 9 "begin" 1 NA 0.0899999999999999 0 0.0899999999999999 FALSE FALSE
"mip" 18 9 "end" 0 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 18 9 "middle" 1 NA 0.109999999999999 0 0.109999999999999 FALSE FALSE
"mip" 18 10 "begin" 1 NA 0.0799999999999983 0.02 0.100000000000001 FALSE FALSE
"mip" 18 10 "end" 1 NA 0.100000000000001 0 0.0899999999999999 FALSE FALSE
"mip" 18 10 "middle" 1 NA 0.0899999999999999 0 0.0999999999999979 FALSE FALSE
"mip" 19 1 "begin" 1 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 19 1 "end" 0 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 19 1 "middle" 1 NA 0.0899999999999999 0 0.0899999999999999 FALSE FALSE
"mip" 19 2 "begin" 0 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 19 2 "end" 0 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 19 2 "middle" 1 NA 0.129999999999999 0.02 0.140000000000001 FALSE FALSE
"mip" 19 3 "begin" 1 NA 0.0799999999999983 0 0.0700000000000003 FALSE FALSE
"mip" 19 3 "end" 0 NA 0.0300000000000011 0 0.0399999999999991 FALSE FALSE
"mip" 19 3 "middle" 1 NA 0.16 0 0.149999999999999 FALSE FALSE
"mip" 19 4 "begin" 1 NA 0.170000000000002 0 0.169999999999998 FALSE FALSE
"mip" 19 4 "end" 0 NA 0.0299999999999976 0 0.0300000000000011 FALSE FALSE
"mip" 19 4 "middle" 1 NA 0.120000000000001 0 0.120000000000001 FALSE FALSE
"mip" 19 5 "begin" 1 NA 0.169999999999998 0 0.170000000000002 FALSE FALSE
"mip" 19 5 "end" 0 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 19 5 "middle" 1 NA 0.169999999999998 0 0.169999999999998 FALSE FALSE
"mip" 19 6 "begin" 1 NA 0.140000000000001 0 0.140000000000001 FALSE FALSE
"mip" 19 6 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 19 6 "middle" 1 NA 0.140000000000001 0 0.140000000000001 FALSE FALSE
"mip" 19 7 "begin" 1 NA 0.16 0 0.16 FALSE FALSE
"mip" 19 7 "end" 0 NA 0.0399999999999991 0 0.0500000000000007 FALSE FALSE
"mip" 19 7 "middle" 1 NA 0.16 0 0.149999999999999 FALSE FALSE
"mip" 19 8 "begin" 1 NA 0.140000000000001 0 0.140000000000001 FALSE FALSE
"mip" 19 8 "end" 0 NA 0.0500000000000007 0 0.0399999999999991 FALSE FALSE
"mip" 19 8 "middle" 1 NA 0.139999999999997 0 0.140000000000001 FALSE FALSE
"mip" 19 9 "begin" 1 NA 0.16 0 0.16 FALSE FALSE
"mip" 19 9 "end" 0 NA 0.0299999999999976 0 0.0300000000000011 FALSE FALSE
"mip" 19 9 "middle" 1 NA 0.16 0 0.16 FALSE FALSE
"mip" 19 10 "begin" 1 NA 0.170000000000002 0 0.169999999999998 FALSE FALSE
"mip" 19 10 "end" 1 NA 0.0899999999999999 0 0.0899999999999999 FALSE FALSE
"mip" 19 10 "middle" 1 NA 0.16 0.02 0.180000000000003 FALSE FALSE
"mip" 20 1 "begin" 1 NA 0.0399999999999991 0.01 0.0499999999999972 FALSE FALSE
"mip" 20 1 "end" 0 NA 0.0300000000000011 0.02 0.0400000000000027 FALSE FALSE
"mip" 20 1 "middle" 1 NA 0.0700000000000003 0.01 0.0999999999999979 FALSE FALSE
"mip" 20 2 "begin" 0 NA 0.0400000000000027 0 0.0500000000000007 FALSE FALSE
"mip" 20 2 "end" 0 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 20 2 "middle" 1 NA 0.110000000000003 0 0.109999999999999 FALSE FALSE
"mip" 20 3 "begin" 1 NA 0.0799999999999983 0 0.0700000000000003 FALSE FALSE
"mip" 20 3 "end" 0 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 20 3 "middle" 1 NA 0.16 0 0.16 FALSE FALSE
"mip" 20 4 "begin" 1 NA 0.169999999999998 0 0.170000000000002 FALSE FALSE
"mip" 20 4 "end" 0 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 20 4 "middle" 1 NA 0.150000000000002 0 0.16 FALSE FALSE
"mip" 20 5 "begin" 1 NA 0.199999999999999 0 0.199999999999999 FALSE FALSE
"mip" 20 5 "end" 0 NA 0.0500000000000007 0 0.0500000000000007 FALSE FALSE
"mip" 20 5 "middle" 1 NA 0.150000000000002 0 0.149999999999999 FALSE FALSE
"mip" 20 6 "begin" 1 NA 0.199999999999999 0 0.200000000000003 FALSE FALSE
"mip" 20 6 "end" 0 NA 0.0500000000000007 0 0.0499999999999972 FALSE FALSE
"mip" 20 6 "middle" 1 NA 0.210000000000001 0 0.219999999999999 FALSE FALSE
"mip" 20 7 "begin" 1 NA 0.149999999999999 0 0.159999999999997 FALSE FALSE
"mip" 20 7 "end" 0 NA 0.0500000000000007 0 0.0399999999999991 FALSE FALSE
"mip" 20 7 "middle" 1 NA 0.23 0 0.240000000000002 FALSE FALSE
"mip" 20 8 "begin" 1 NA 0.169999999999998 0 0.18 FALSE FALSE
"mip" 20 8 "end" 0 NA 0.0500000000000007 0 0.0399999999999991 FALSE FALSE
"mip" 20 8 "middle" 1 NA 0.139999999999997 0 0.140000000000001 FALSE FALSE
"mip" 20 9 "begin" 1 NA 0.199999999999996 0 0.199999999999996 FALSE FALSE
"mip" 20 9 "end" 0 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 20 9 "middle" 1 NA 0.140000000000001 0 0.140000000000001 FALSE FALSE
"mip" 20 10 "begin" 1 NA 0.170000000000002 0 0.170000000000002 FALSE FALSE
"mip" 20 10 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 20 10 "middle" 1 NA 0.170000000000002 0 0.170000000000002 FALSE FALSE
"mip" 21 1 "begin" 1 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 21 1 "end" 0 NA 0.0300000000000011 0.02 0.0500000000000043 FALSE FALSE
"mip" 21 1 "middle" 1 NA 0.149999999999999 0 0.149999999999999 FALSE FALSE
"mip" 21 2 "begin" 0 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 21 2 "end" 0 NA 0.0499999999999972 0 0.0500000000000043 FALSE FALSE
"mip" 21 2 "middle" 1 NA 0.300000000000004 0 0.289999999999999 FALSE FALSE
"mip" 21 3 "begin" 1 NA 0.109999999999999 0 0.100000000000001 FALSE FALSE
"mip" 21 3 "end" 0 NA 0.0300000000000011 0.02 0.0499999999999972 FALSE FALSE
"mip" 21 3 "middle" 1 NA 0.25 0 0.25 FALSE FALSE
"mip" 21 4 "begin" 1 NA 0.18 0 0.18 FALSE FALSE
"mip" 21 4 "end" 0 NA 0.0399999999999991 0 0.0400000000000063 FALSE FALSE
"mip" 21 4 "middle" 1 NA 0.280000000000001 0 0.279999999999994 FALSE FALSE
"mip" 21 5 "begin" 1 NA 0.259999999999998 0 0.260000000000005 FALSE FALSE
"mip" 21 5 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 21 5 "middle" 1 NA 0.230000000000004 0 0.229999999999997 FALSE FALSE
"mip" 21 6 "begin" 1 NA 0.390000000000001 0 0.390000000000001 FALSE FALSE
"mip" 21 6 "end" 0 NA 0.0400000000000063 0 0.0399999999999991 FALSE FALSE
"mip" 21 6 "middle" 1 NA 0.269999999999996 0 0.270000000000003 FALSE FALSE
"mip" 21 7 "begin" 1 NA 0.279999999999994 0.01 0.300000000000004 FALSE FALSE
"mip" 21 7 "end" 0 NA 0.0500000000000043 0 0.0499999999999972 FALSE FALSE
"mip" 21 7 "middle" 1 NA 0.269999999999996 0 0.259999999999998 FALSE FALSE
"mip" 21 8 "begin" 1 NA 0.259999999999998 0 0.269999999999996 FALSE FALSE
"mip" 21 8 "end" 0 NA 0.0399999999999991 0.0199999999999999 0.0500000000000043 FALSE FALSE
"mip" 21 8 "middle" 1 NA 0.400000000000006 0 0.399999999999999 FALSE FALSE
"mip" 21 9 "begin" 1 NA 0.329999999999998 0 0.330000000000005 FALSE FALSE
"mip" 21 9 "end" 0 NA 0.0399999999999991 0 0.0399999999999991 FALSE FALSE
"mip" 21 9 "middle" 1 NA 0.25 0.01 0.269999999999996 FALSE FALSE
"mip" 21 10 "begin" 1 NA 0.310000000000002 0 0.32 FALSE FALSE
"mip" 21 10 "end" 0 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 21 10 "middle" 1 NA 0.360000000000007 0 0.359999999999999 FALSE FALSE
"mip" 22 1 "begin" 1 NA 0.0599999999999952 0 0.0700000000000003 FALSE FALSE
"mip" 22 1 "end" 0 NA 0.0300000000000011 0.02 0.0399999999999991 FALSE FALSE
"mip" 22 1 "middle" 1 NA 0.160000000000004 0 0.160000000000004 FALSE FALSE
"mip" 22 2 "begin" 0 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 22 2 "end" 0 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 22 2 "middle" 1 NA 0.150000000000006 0 0.159999999999997 FALSE FALSE
"mip" 22 3 "begin" 1 NA 0.109999999999999 0 0.109999999999999 FALSE FALSE
"mip" 22 3 "end" 0 NA 0.0400000000000063 0 0.0499999999999972 FALSE FALSE
"mip" 22 3 "middle" 1 NA 0.349999999999994 0 0.340000000000003 FALSE FALSE
"mip" 22 4 "begin" 1 NA 0.279999999999994 0 0.280000000000001 FALSE FALSE
"mip" 22 4 "end" 0 NA 0.0400000000000063 0 0.0399999999999991 FALSE FALSE
"mip" 22 4 "middle" 1 NA 0.219999999999999 0 0.219999999999999 FALSE FALSE
"mip" 22 5 "begin" 1 NA 0.209999999999994 0 0.219999999999999 FALSE FALSE
"mip" 22 5 "end" 0 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 22 5 "middle" 1 NA 0.309999999999995 0 0.309999999999995 FALSE FALSE
"mip" 22 6 "begin" 1 NA 0.309999999999995 0 0.310000000000002 FALSE FALSE
"mip" 22 6 "end" 0 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 22 6 "middle" 1 NA 0.329999999999998 0 0.329999999999998 FALSE FALSE
"mip" 22 7 "begin" 1 NA 0.299999999999997 0 0.289999999999999 FALSE FALSE
"mip" 22 7 "end" 0 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 22 7 "middle" 1 NA 0.280000000000001 0 0.280000000000001 FALSE FALSE
"mip" 22 8 "begin" 1 NA 0.359999999999999 0 0.359999999999999 FALSE FALSE
"mip" 22 8 "end" 0 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 22 8 "middle" 1 NA 0.280000000000001 0 0.280000000000001 FALSE FALSE
"mip" 22 9 "begin" 1 NA 0.289999999999999 0 0.299999999999997 FALSE FALSE
"mip" 22 9 "end" 0 NA 0.0499999999999972 0.01 0.0600000000000023 FALSE FALSE
"mip" 22 9 "middle" 1 NA 0.280000000000001 0 0.280000000000001 FALSE FALSE
"mip" 22 10 "begin" 1 NA 0.280000000000001 0.02 0.299999999999997 FALSE FALSE
"mip" 22 10 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 22 10 "middle" 1 NA 0.280000000000001 0 0.280000000000001 FALSE FALSE
"mip" 23 1 "begin" 1 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 23 1 "end" 0 NA 0.0399999999999991 0 0.0500000000000043 FALSE FALSE
"mip" 23 1 "middle" 1 NA 0.309999999999995 0 0.310000000000002 FALSE FALSE
"mip" 23 2 "begin" 0 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 23 2 "end" 0 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 23 2 "middle" 1 NA 0.5 0 0.5 FALSE FALSE
"mip" 23 3 "begin" 1 NA 0.200000000000003 0 0.200000000000003 FALSE FALSE
"mip" 23 3 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 23 3 "middle" 1 NA 0.590000000000003 0 0.590000000000003 FALSE FALSE
"mip" 23 4 "begin" 1 NA 0.5 0 0.5 FALSE FALSE
"mip" 23 4 "end" 0 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 23 4 "middle" 1 NA 0.57 0 0.579999999999998 FALSE FALSE
"mip" 23 5 "begin" 1 NA 0.919999999999995 0 0.93 FALSE FALSE
"mip" 23 5 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 23 5 "middle" 1 NA 0.640000000000001 0 0.640000000000001 FALSE FALSE
"mip" 23 6 "begin" 1 NA 0.5 0 0.5 FALSE FALSE
"mip" 23 6 "end" 0 NA 0.0700000000000003 0 0.0599999999999952 FALSE FALSE
"mip" 23 6 "middle" 1 NA 0.57 0 0.579999999999998 FALSE FALSE
"mip" 23 7 "begin" 1 NA 0.530000000000001 0 0.529999999999994 FALSE FALSE
"mip" 23 7 "end" 0 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 23 7 "middle" 1 NA 0.539999999999999 0 0.549999999999997 FALSE FALSE
"mip" 23 8 "begin" 1 NA 0.590000000000003 0 0.589999999999996 FALSE FALSE
"mip" 23 8 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 23 8 "middle" 1 NA 0.580000000000005 0 0.57 FALSE FALSE
"mip" 23 9 "begin" 1 NA 0.549999999999997 0 0.539999999999999 FALSE FALSE
"mip" 23 9 "end" 0 NA 0.0400000000000063 0 0.0500000000000043 FALSE FALSE
"mip" 23 9 "middle" 1 NA 0.959999999999994 0 0.949999999999996 FALSE FALSE
"mip" 23 10 "begin" 1 NA 0.539999999999999 0 0.539999999999999 FALSE FALSE
"mip" 23 10 "end" 0 NA 0.0500000000000043 0 0.0500000000000043 FALSE FALSE
"mip" 23 10 "middle" 1 NA 0.669999999999995 0 0.669999999999995 FALSE FALSE
"mip" 24 1 "begin" 1 NA 0.0500000000000043 0 0.0399999999999991 FALSE FALSE
"mip" 24 1 "end" 0 NA 0.0599999999999952 0 0.0700000000000003 FALSE FALSE
"mip" 24 1 "middle" 1 NA 0.470000000000006 0 0.469999999999999 FALSE FALSE
"mip" 24 2 "begin" 0 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 24 2 "end" 0 NA 0.0599999999999952 0 0.0600000000000023 FALSE FALSE
"mip" 24 2 "middle" 1 NA 0.329999999999998 0 0.329999999999998 FALSE FALSE
"mip" 24 3 "begin" 1 NA 0.170000000000002 0 0.18 FALSE FALSE
"mip" 24 3 "end" 0 NA 0.0700000000000003 0 0.0600000000000023 FALSE FALSE
"mip" 24 3 "middle" 1 NA 0.43 0 0.439999999999998 FALSE FALSE
"mip" 24 4 "begin" 1 NA 0.479999999999997 0 0.490000000000002 FALSE FALSE
"mip" 24 4 "end" 0 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 24 4 "middle" 1 NA 0.579999999999998 0 0.579999999999998 FALSE FALSE
"mip" 24 5 "begin" 1 NA 0.520000000000003 0 0.520000000000003 FALSE FALSE
"mip" 24 5 "end" 0 NA 0.0499999999999972 0 0.0399999999999991 FALSE FALSE
"mip" 24 5 "middle" 1 NA 0.640000000000001 0 0.640000000000001 FALSE FALSE
"mip" 24 6 "begin" 1 NA 0.600000000000001 0 0.589999999999996 FALSE FALSE
"mip" 24 6 "end" 0 NA 0.0399999999999991 0.01 0.0600000000000023 FALSE FALSE
"mip" 24 6 "middle" 1 NA 0.530000000000001 0 0.530000000000001 FALSE FALSE
"mip" 24 7 "begin" 1 NA 0.530000000000001 0 0.530000000000001 FALSE FALSE
"mip" 24 7 "end" 0 NA 0.0399999999999991 0 0.0499999999999972 FALSE FALSE
"mip" 24 7 "middle" 1 NA 0.549999999999997 0.02 0.569999999999993 FALSE FALSE
"mip" 24 8 "begin" 1 NA 0.620000000000005 0 0.620000000000005 FALSE FALSE
"mip" 24 8 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 24 8 "middle" 1 NA 0.620000000000005 0 0.620000000000005 FALSE FALSE
"mip" 24 9 "begin" 1 NA 0.629999999999995 0 0.629999999999995 FALSE FALSE
"mip" 24 9 "end" 0 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 24 9 "middle" 1 NA 0.629999999999995 0 0.63000000000001 FALSE FALSE
"mip" 24 10 "begin" 1 NA 0.530000000000001 0 0.529999999999987 FALSE FALSE
"mip" 24 10 "end" 0 NA 0.0499999999999972 0 0.0500000000000114 FALSE FALSE
"mip" 24 10 "middle" 1 NA 0.640000000000001 0 0.640000000000001 FALSE FALSE
"mip" 25 1 "begin" 1 NA 0.0599999999999881 0 0.0600000000000023 FALSE FALSE
"mip" 25 1 "end" 0 NA 0.0500000000000114 0 0.0499999999999972 FALSE FALSE
"mip" 25 1 "middle" 1 NA 0.659999999999997 0 0.660000000000011 FALSE FALSE
"mip" 25 2 "begin" 0 NA 0.0599999999999881 0 0.0600000000000023 FALSE FALSE
"mip" 25 2 "end" 0 NA 0.0500000000000114 0 0.0499999999999972 FALSE FALSE
"mip" 25 2 "middle" 1 NA 1.08999999999999 0 1.09 FALSE FALSE
"mip" 25 3 "begin" 1 NA 0.310000000000002 0 0.310000000000002 FALSE FALSE
"mip" 25 3 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 25 3 "middle" 1 NA 1.17 0 1.17 FALSE FALSE
"mip" 25 4 "begin" 1 NA 1.71000000000001 0 1.71000000000001 FALSE FALSE
"mip" 25 4 "end" 0 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 25 4 "middle" 1 NA 1.14 0 1.14 FALSE FALSE
"mip" 25 5 "begin" 1 NA 1 0 1 FALSE FALSE
"mip" 25 5 "end" 0 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 25 5 "middle" 1 NA 1.11 0 1.11 FALSE FALSE
"mip" 25 6 "begin" 1 NA 1.03 0 1.03 FALSE FALSE
